uid,date,temperature,pressure,cloud,weather,wind_dir,wind_spd
09404,2017-01-27,-13,742,suncl,snow,З,3
09404,2017-01-28,-20,757,sun,,Ю,4
09404,2017-01-29,-23,747,sunc,,Ш,0
09404,2017-01-30,-14,741,sunc,snow,З,4
09404,2017-01-31,-16,746,sunc,,ЮЗ,4
09404,2017-02-01,-7,742,sun,,ЮЗ,5
09404,2017-02-02,-7,742,sunc,,Ю,2
09404,2017-02-03,-10,742,sunc,snow,ЮВ,2
09404,2017-02-04,-12,745,sunc,,Ш,0
09404,2017-02-05,-19,749,sun,,Ш,0
09404,2017-02-06,-19,755,sunc,,Ш,0
09404,2017-02-07,-24,761,sunc,,Ш,0
09404,2017-02-08,-26,758,sunc,,Ш,0
09404,2017-02-09,-17,749,suncl,,Ш,0
09404,2017-02-10,-19,746,sunc,,Ш,0
09404,2017-02-11,-18,745,sun,,Ш,0
09404,2017-02-12,-16,751,sunc,snow,Ш,0
09404,2017-02-13,-15,752,sunc,,Ш,0
09404,2017-02-14,-18,750,sunc,,В,1
09404,2017-02-15,-17,746,dull,snow,ЮЗ,4
09404,2017-02-16,-19,749,sunc,snow,СВ,1
09404,2017-02-17,-11,744,sun,,Ю,3
09404,2017-02-18,-18,734,dull,,Ш,0
09404,2017-02-19,-10,741,suncl,snow,ЮЗ,5
09404,2017-02-20,-9,741,sun,,В,1
09404,2017-02-21,-9,743,suncl,,ЮЗ,3
09404,2017-02-22,-11,740,sun,,В,2
09404,2017-02-23,0,738,dull,,ЮЗ,3
09404,2017-02-24,0,742,dull,,З,3
09404,2017-02-25,2,738,sunc,,ЮЗ,5
09404,2017-02-26,-4,737,suncl,snow,СЗ,2
09404,2017-02-27,-16,748,sun,,СЗ,2
09404,2017-02-28,-18,752,sun,,ЮВ,3
09404,2017-03-01,-1,738,suncl,snow,ЮВ,1
09404,2017-03-02,-12,743,sunc,,Ш,0
09404,2017-03-03,-17,744,sun,,Ш,0
09404,2017-03-04,-13,747,sun,,В,2
09404,2017-03-05,-4,747,dull,snow,ЮВ,1
09404,2017-03-06,-5,753,dull,,СВ,1
09404,2017-03-07,-3,750,dull,,Ю,5
09404,2017-03-08,0,740,sun,,Ю,5
09404,2017-03-09,1,736,dull,,З,3
09404,2017-03-10,-8,745,sunc,,ЮЗ,4
09404,2017-03-11,-4,743,dull,snow,Ю,6
09404,2017-03-12,-2,744,dull,,ЮЗ,4
09404,2017-03-13,4,740,sunc,,ЮЗ,5
09404,2017-03-14,3,739,dull,,З,4
09404,2017-03-15,7,738,sun,,Ю,5
09404,2017-03-16,0,743,dull,,СЗ,3
09404,2017-03-17,-5,749,suncl,,ЮЗ,4
09404,2017-03-18,-2,750,sunc,,Ю,3
09404,2017-03-19,0,751,sunc,,Ю,4
09404,2017-03-20,2,750,suncl,,Ю,1
09404,2017-03-21,1,750,sunc,,СЗ,1
09404,2017-03-22,1,749,sun,,Ш,0
09404,2017-03-23,3,749,sun,,ЮВ,3
09404,2017-03-24,4,746,suncl,,З,5
09404,2017-03-25,5,746,sun,,ЮВ,2
09404,2017-03-26,8,740,sun,,Ю,4
09404,2017-03-27,1,740,dull,snow,СЗ,5
09404,2017-03-28,5,746,sunc,,З,1
09404,2017-03-29,6,746,sunc,,ЮЗ,4
09404,2017-03-30,10,742,sun,,Ю,5
09404,2017-03-31,14,736,sun,,Ю,5
09404,2017-04-01,7,739,suncl,,ЮЗ,6
09404,2017-04-02,10,729,suncl,,З,6
09404,2017-04-03,0,740,dull,rain,ЮЗ,3
09404,2017-04-04,2,741,sun,,ЮЗ,3
09404,2017-04-05,5,734,suncl,,ЮЗ,4
09404,2017-04-06,2,735,dull,,ЮЗ,9
09404,2017-04-07,0,739,dull,snow,З,4
09404,2017-04-08,3,734,dull,,ЮЗ,7
09404,2017-04-09,-2,734,dull,,З,8
09404,2017-04-10,-2,743,dull,,З,4
09404,2017-04-11,1,742,sun,,В,2
09404,2017-04-12,11,722,dull,,ЮЗ,6
09404,2017-04-13,3,721,dull,rain,ЮЗ,4
09404,2017-04-14,1,726,suncl,,З,7
09404,2017-04-15,5,737,sun,,ЮЗ,3
09404,2017-04-16,4,735,dull,,З,4
09404,2017-04-17,5,735,suncl,,Ю,4
09404,2017-04-18,8,728,suncl,rain,ЮЗ,4
09404,2017-04-19,6,735,dull,,ЮЗ,5
09404,2017-04-20,5,728,suncl,,ЮЗ,4
09404,2017-04-21,3,734,suncl,,З,14
09404,2017-04-22,5,740,dull,,СЗ,4
09404,2017-04-23,7,745,suncl,,СВ,4
09404,2017-04-24,10,748,sun,,СВ,3
09404,2017-04-25,13,746,sun,,ЮЗ,2
09404,2017-04-26,16,743,sunc,,З,5
09404,2017-04-27,16,737,suncl,,З,4
09404,2017-04-28,18,725,sunc,,СЗ,12
09404,2017-04-29,12,736,sunc,,З,3
09404,2017-04-30,12,731,suncl,,З,7
09404,2017-05-01,4,734,suncl,,З,5
09404,2017-05-02,4,738,dull,,СЗ,1
09404,2017-05-03,5,737,dull,,С,5
09404,2017-05-04,5,741,suncl,,СЗ,2
09404,2017-05-05,6,739,dull,,СВ,2
09404,2017-05-06,6,729,dull,,Ю,3
09404,2017-05-07,25,720,sunc,,Ю,6
09404,2017-05-08,12,731,suncl,,З,7
09404,2017-05-09,16,726,dull,,З,6
09404,2017-05-10,9,734,dull,,СЗ,5
09404,2017-05-11,8,740,dull,,СВ,4
09404,2017-05-12,13,742,sun,,В,2
09404,2017-05-13,19,740,sunc,,Ю,3
09404,2017-05-14,19,740,sun,,З,5
09404,2017-05-15,16,734,dull,,Ю,2
09404,2017-05-16,13,726,dull,rain,ЮЗ,1
09404,2017-05-17,14,731,suncl,,З,6
09404,2017-05-18,9,734,dull,,СЗ,4
09404,2017-05-19,8,743,dull,,З,5
09404,2017-05-20,13,741,suncl,,ЮЗ,6
09404,2017-05-21,14,731,dull,,Ю,8
09404,2017-05-22,11,738,dull,,З,6
09404,2017-05-23,8,736,dull,rain,Ю,3
09404,2017-05-24,30,726,sunc,,ЮЗ,6
09404,2017-05-25,28,728,suncl,,ЮЗ,3
09404,2017-05-26,19,734,sunc,,СЗ,4
09404,2017-05-27,5,738,dull,rain,З,5
09404,2017-05-28,8,740,suncl,,ЮВ,3
09404,2017-05-29,13,739,sunc,,СВ,2
09404,2017-05-30,17,737,sunc,,Ю,3
09404,2017-05-31,21,734,sun,,СВ,3
09404,2017-06-01,20,732,sunc,,ЮВ,3
09404,2017-06-02,15,739,dull,,Ю,3
09404,2017-06-03,19,736,dull,,З,5
09404,2017-06-04,19,732,dull,,СВ,2
09404,2017-06-05,8,734,dull,rain,ЮЗ,2
09404,2017-06-06,14,733,suncl,,С,3
09404,2017-06-07,11,735,suncl,,СЗ,2
09404,2017-06-08,20,734,sunc,,Ю,2
09404,2017-06-09,19,732,dull,,З,1
09404,2017-06-10,22,733,sunc,,СВ,3
09404,2017-06-11,29,734,sun,,Ю,3
09404,2017-06-12,35,731,sunc,,Ю,5
09404,2017-06-13,14,740,dull,rain,ЮЗ,1
09404,2017-06-14,14,740,dull,rain,СЗ,2
09404,2017-06-15,20,739,sunc,,В,2
09404,2017-06-16,21,737,suncl,,СВ,4
09404,2017-06-17,25,734,sunc,,С,1
09404,2017-06-18,20,735,suncl,storm,СВ,3
09404,2017-06-19,19,739,sunc,,З,1
09404,2017-06-20,26,737,sun,,Ш,0
09404,2017-06-21,31,734,sunc,,С,2
09404,2017-06-22,35,732,sunc,,ЮЗ,2
09404,2017-06-23,31,731,sun,,В,1
09404,2017-06-24,26,731,suncl,,ЮВ,2
09404,2017-06-25,28,729,sunc,,ЮВ,2
09404,2017-06-26,29,728,suncl,,З,3
09404,2017-06-27,24,733,dull,,З,2
09404,2017-06-28,29,734,sun,,С,1
09404,2017-06-29,29,735,suncl,,В,2
09404,2017-06-30,30,732,suncl,,С,2
09404,2017-07-01,31,728,sunc,,С,2
09404,2017-07-02,21,725,dull,rain,В,1
09404,2017-07-03,24,721,suncl,,Ю,5
09404,2017-07-04,20,732,dull,,С,4
09404,2017-07-05,15,732,dull,rain,Ш,0
09404,2017-07-06,25,729,sun,,Ю,6
09404,2017-07-07,20,731,dull,,З,4
09404,2017-07-08,18,734,dull,,Ш,0
09404,2017-07-09,23,728,sunc,,Ш,0
09404,2017-07-10,19,728,dull,,Ю,2
09404,2017-07-11,23,728,dull,,С,2
09404,2017-07-12,25,731,suncl,,З,4
09404,2017-07-13,24,732,suncl,,В,2
09404,2017-07-14,25,731,suncl,,СВ,2
09404,2017-07-15,24,733,sunc,,С,2
09404,2017-07-16,19,733,dull,,З,2
09404,2017-07-17,22,735,dull,,СЗ,2
09404,2017-07-18,18,737,dull,rain,С,2
09404,2017-07-19,23,735,sunc,,ЮВ,2
09404,2017-07-20,25,734,sunc,,СЗ,2
09404,2017-07-21,27,732,suncl,,СВ,4
09404,2017-07-22,20,739,sunc,,С,4
09404,2017-07-23,23,737,sun,,Ш,0
09404,2017-07-24,27,736,suncl,,Ю,4
09404,2017-07-25,27,733,suncl,,СВ,2
09404,2017-07-26,27,733,sunc,,С,2
09404,2017-07-27,30,731,suncl,,ЮВ,2
09404,2017-07-28,27,732,sunc,,С,2
09404,2017-07-29,28,731,sunc,,С,2
09404,2017-07-30,32,726,suncl,,ЮВ,2
09404,2017-07-31,25,730,dull,,Ю,2
09404,2017-08-01,25,734,suncl,,СЗ,4
09404,2017-08-02,24,734,sunc,,Ш,0
09404,2017-08-03,27,733,sunc,,СЗ,2
09404,2017-08-04,28,734,suncl,,СВ,4
09404,2017-08-05,30,733,sun,,СВ,4
09404,2017-08-06,30,733,sunc,,В,2
09404,2017-08-07,29,731,suncl,,В,2
09404,2017-08-08,30,729,sunc,,С,2
09404,2017-08-09,29,725,sunc,,С,2
09404,2017-08-10,26,728,suncl,,З,2
09404,2017-08-11,23,734,suncl,,Ю,2
09404,2017-08-12,28,734,sun,,Ш,0
09404,2017-08-13,30,733,sunc,,С,2
09404,2017-08-14,28,734,sun,,З,4
09404,2017-08-15,20,741,sunc,,СЗ,2
09404,2017-08-16,21,739,suncl,,В,4
09404,2017-08-17,19,736,dull,,СВ,4
09404,2017-08-18,20,739,suncl,,Ю,2
09404,2017-08-19,22,738,,,Ш,0
09404,2017-08-20,23,731,sun,,С,4
09404,2017-08-21,20,727,,,С,6
09404,2017-08-22,19,735,,,СЗ,4
09404,2017-08-23,18,734,dull,,ЮЗ,3
09404,2017-08-24,14,736,dull,,З,4
09404,2017-08-25,12,735,suncl,,З,1
09404,2017-08-26,9,737,dull,,ЮЗ,3
09404,2017-08-27,9,741,dull,,СЗ,3
09404,2017-08-28,12,743,dull,,З,3
09404,2017-08-29,14,741,dull,,ЮЗ,3
09404,2017-08-30,21,739,sun,,С,1
09404,2017-08-31,24,733,suncl,,Ю,5
09404,2017-09-01,16,733,dull,,Ю,2
09404,2017-09-02,18,734,suncl,,Ю,4
09404,2017-09-03,16,732,dull,,ЮЗ,2
09404,2017-09-04,15,732,suncl,rain,ЮЗ,5
09404,2017-09-05,11,728,suncl,,З,6
09404,2017-09-06,9,732,dull,,З,4
09404,2017-09-07,12,737,suncl,,ЮЗ,3
09404,2017-09-08,18,729,sunc,,ЮВ,3
09404,2017-09-09,10,737,dull,,ЮЗ,2
09404,2017-09-10,10,739,dull,,Ю,2
09404,2017-09-11,13,743,sunc,,В,3
09404,2017-09-12,16,739,sun,,В,3
09404,2017-09-13,20,736,sun,,СВ,1
09404,2017-09-14,15,740,suncl,,ЮЗ,5
09404,2017-09-15,10,741,suncl,,ЮЗ,4
09404,2017-09-16,7,734,dull,,ЮЗ,1
09404,2017-09-17,4,731,dull,rain,СВ,3
09404,2017-09-18,8,741,dull,,Ю,1
09404,2017-09-19,8,734,dull,rain,С,1
09404,2017-09-20,9,734,dull,,С,2
09404,2017-09-21,11,735,suncl,,ЮВ,2
09404,2017-09-22,11,730,suncl,,С,1
09404,2017-09-23,6,734,dull,,Ю,2
09404,2017-09-24,7,736,dull,,СВ,1
09404,2017-09-25,2,737,dull,snow,З,2
09404,2017-09-26,4,739,suncl,,З,4
09404,2017-09-27,2,740,dull,,З,3
09404,2017-09-28,2,740,dull,snow,З,2
09404,2017-09-29,4,737,dull,,ЮВ,2
09404,2017-09-30,4,741,suncl,,С,2
09404,2017-10-01,4,746,dull,snow,З,3
09404,2017-10-02,5,746,dull,,ЮЗ,2
09404,2017-10-03,7,742,suncl,,ЮВ,1
09404,2017-10-04,7,735,sunc,,СВ,2
09404,2017-10-05,5,736,suncl,,Ю,1
09404,2017-10-06,7,742,suncl,,С,1
09404,2017-10-07,3,749,dull,,ЮЗ,3
09404,2017-10-08,3,755,dull,,З,3
09404,2017-10-09,1,758,suncl,,ЮЗ,3
09404,2017-10-10,2,750,sunc,,Ю,2
09404,2017-10-11,3,744,sunc,,Ю,3
09404,2017-10-12,2,741,dull,snow,Ю,3
09404,2017-10-13,1,743,dull,snow,ЮЗ,2
09404,2017-10-14,-1,744,dull,snow,ЮЗ,2
09404,2017-10-15,-3,749,suncl,,СЗ,3
09404,2017-10-16,-2,748,sun,,В,2
09404,2017-10-17,0,739,dull,snow,ЮВ,1
09404,2017-10-18,0,744,suncl,snow,З,4
09404,2017-10-19,-5,746,sun,,СВ,1
09404,2017-10-20,-6,749,sun,,Ш,0
09404,2017-10-21,-4,743,sun,,В,2
09404,2017-10-22,4,738,dull,,ЮЗ,2
09404,2017-10-23,4,734,suncl,,Ю,2
09404,2017-10-24,0,744,dull,,ЮЗ,4
09404,2017-10-25,0,740,sunc,,В,1
09404,2017-10-26,-1,736,dull,,З,2
09404,2017-10-27,-3,741,,,ЮЗ,4
09404,2017-10-28,-1,746,dull,snow,ЮЗ,4
09404,2017-10-29,-1,740,sunc,,Ш,0
09404,2017-10-30,-1,737,suncl,,Ю,3
09404,2017-10-31,-3,740,suncl,,З,3
09404,2017-11-01,-7,747,sunc,,Ю,1
09404,2017-11-02,-8,751,suncl,,ЮВ,1
09404,2017-11-03,-7,742,sunc,,В,1
09404,2017-11-04,3,728,suncl,,ЮЗ,3
09404,2017-11-05,1,738,dull,,З,5
09404,2017-11-06,-2,742,dull,snow,Ю,2
09404,2017-11-07,-1,734,dull,snow,Ю,4
09404,2017-11-08,-2,733,dull,snow,З,1
09404,2017-11-09,-4,744,dull,snow,Ю,2
09404,2017-11-10,-3,737,suncl,,Ю,2
09404,2017-11-11,-5,734,dull,snow,Ю,2
09404,2017-11-12,-10,745,sunc,,З,2
09404,2017-11-13,-21,752,sun,,Ш,0
09404,2017-11-14,-23,750,sun,,Ш,0
09404,2017-11-15,-25,745,sunc,,Ш,0
09404,2017-11-16,-23,752,sunc,,Ю,2
09404,2017-11-17,-18,751,suncl,,Ю,2
09404,2017-11-18,-25,747,sunc,,Ш,0
09404,2017-11-19,-20,745,dull,snow,Ш,0
09404,2017-11-20,-3,734,suncl,,ЮЗ,3
09404,2017-11-21,-16,744,sunc,snow,СЗ,3
09404,2017-11-22,-26,748,sun,,Ш,0
09404,2017-11-23,-27,749,sunc,,С,1
09404,2017-11-24,-23,748,sunc,,СВ,2
09404,2017-11-25,-32,746,sunc,,Ш,0
09404,2017-11-26,,,,,,
09404,2017-11-27,,,,,,
09404,2017-11-28,-40,755,sun,,Ш,0
09404,2017-11-29,-28,747,sunc,snow,Ш,0
09404,2017-11-30,-25,747,sunc,,Ш,0
09404,2017-12-01,-23,744,sunc,snow,С,3
09404,2017-12-02,-24,748,suncl,snow,ЮЗ,2
09404,2017-12-03,-28,749,sunc,snow,Ш,0
09404,2017-12-04,-15,740,dull,snow,Ю,2
09404,2017-12-05,-15,738,sunc,,Ш,0
09404,2017-12-06,-16,745,dull,snow,Ш,0
09404,2017-12-07,-7,740,dull,snow,ЮЗ,4
09404,2017-12-08,-6,740,suncl,,С,4
09404,2017-12-09,-32,757,sun,,В,1
09404,2017-12-10,-42,760,sun,,Ш,0
09404,2017-12-11,-44,758,sun,,Ш,0
09404,2017-12-12,-38,751,sun,,Ш,0
09404,2017-12-13,-31,749,sunc,snow,Ш,0
09404,2017-12-14,-26,751,sun,,Ш,0
09404,2017-12-15,-20,752,sunc,snow,ЮЗ,3
09404,2017-12-16,-13,745,dull,snow,ЮЗ,3
09404,2017-12-17,-15,749,suncl,snow,З,1
09404,2017-12-18,-17,747,dull,snow,ЮВ,1
09404,2017-12-19,-11,742,sunc,snow,Ю,3
09404,2017-12-20,-7,737,dull,snow,ЮЗ,3
09404,2017-12-21,-10,737,dull,snow,ЮЗ,3
09404,2017-12-22,-14,741,sunc,snow,З,1
09404,2017-12-23,-24,744,suncl,snow,Ш,0
09404,2017-12-24,-24,748,sun,,СЗ,2
09404,2017-12-25,-39,754,sun,,Ш,0
09404,2017-12-26,-41,744,sun,,Ш,0
09404,2017-12-27,-30,739,dull,snow,Ш,0
09404,2017-12-28,-21,746,sunc,,ЮВ,1
09404,2017-12-29,-13,746,suncl,snow,СВ,1
09404,2017-12-30,-21,748,sunc,snow,Ш,0
09404,2017-12-31,-21,749,dull,snow,Ш,0
09404,2018-01-01,-30,760,sun,,Ш,0
09404,2018-01-02,-27,764,sunc,,ЮВ,1
09404,2018-01-03,-16,758,dull,snow,Ю,4
09404,2018-01-04,-12,752,suncl,,ЮЗ,5
09404,2018-01-05,-8,746,suncl,,ЮЗ,4
09404,2018-01-06,-12,740,dull,snow,ЮЗ,4
09404,2018-01-07,-14,742,suncl,snow,ЮЗ,3
09404,2018-01-08,-21,746,sunc,snow,СЗ,1
09404,2018-01-09,-36,755,sun,,Ш,0
09404,2018-01-10,-38,749,sunc,,Ш,0
09404,2018-01-11,-13,741,suncl,snow,Ш,0
09404,2018-01-12,-16,735,dull,snow,Ш,0
09404,2018-01-13,-11,736,suncl,snow,ЮЗ,4
09404,2018-01-14,-12,734,sunc,,Ю,5
09404,2018-01-15,-13,732,dull,snow,З,4
09404,2018-01-16,-22,735,sunc,snow,ЮЗ,3
09404,2018-01-17,-29,733,sun,,Ш,0
09404,2018-01-18,-24,734,dull,,СЗ,4
09404,2018-01-19,-36,752,sun,,Ш,0
09404,2018-01-20,-43,759,sun,,СВ,1
09404,2018-01-21,-36,759,suncl,snow,ЮЗ,3
09404,2018-01-22,-32,754,sunc,snow,ЮЗ,3
09404,2018-01-23,-32,755,sun,,Ш,0
09404,2018-01-24,-28,758,sun,,Ю,2
09404,2018-01-25,-32,762,sunc,snow,Ш,0
09404,2018-01-26,-39,764,sunc,snow,Ш,0
09404,2018-01-27,-25,753,dull,snow,Ю,5
09404,2018-01-28,-19,746,dull,snow,Ю,4
09404,2018-01-29,-16,745,sunc,snow,ЮЗ,4
09404,2018-01-30,-17,742,suncl,snow,В,1
09404,2018-01-31,-17,748,sunc,snow,З,2
09404,2018-02-01,-17,752,suncl,snow,Ю,3
09404,2018-02-02,-16,753,sunc,,ЮЗ,4
09404,2018-02-03,-23,756,sunc,snow,Ш,0
09404,2018-02-04,-22,754,sunc,,Ш,0
09404,2018-02-05,-16,749,suncl,snow,З,3
09404,2018-02-06,-22,752,sunc,,Ю,1
09404,2018-02-07,-14,731,suncl,snow,ЮЗ,5
09404,2018-02-08,-23,744,sun,,С,3
09404,2018-02-09,-32,754,sunc,snow,Ш,0
09404,2018-02-10,-26,753,sunc,snow,ЮВ,1
09404,2018-02-11,-19,749,sunc,,ЮВ,1
09404,2018-02-12,-19,741,sunc,snow,ЮВ,1
09404,2018-02-13,-17,743,sun,,ЮЗ,4
09404,2018-02-14,-15,740,suncl,snow,С,1
09404,2018-02-15,-24,747,sun,,С,1
09404,2018-02-16,-24,745,sunc,snow,Ш,0
09404,2018-02-17,-14,746,suncl,snow,Ю,5
09404,2018-02-18,-13,747,suncl,snow,ЮЗ,3
09404,2018-02-19,-15,746,suncl,snow,Ю,5
09404,2018-02-20,-12,740,dull,snow,Ю,3
09404,2018-02-21,-14,741,sunc,snow,Ю,3
09404,2018-02-22,-21,742,sunc,snow,Ш,0
09404,2018-02-23,-16,743,sun,,В,2
09404,2018-02-24,-17,743,sunc,snow,Ш,0
09404,2018-02-25,-16,743,sunc,snow,В,1
09404,2018-02-26,-16,746,sunc,snow,СВ,1
09404,2018-02-27,-19,745,sunc,,В,1
09404,2018-02-28,-20,746,sunc,snow,В,2
09404,2018-03-01,-20,736,sunc,snow,Ш,0
09404,2018-03-02,-23,734,sunc,,СВ,1
09404,2018-03-03,-22,740,sunc,,СВ,2
09404,2018-03-04,-15,746,sunc,,ЮЗ,4
09404,2018-03-05,-16,751,suncl,,ЮВ,4
09404,2018-03-06,-15,753,suncl,,Ш,0
09404,2018-03-07,-16,749,sunc,,Ш,0
09404,2018-03-08,-8,740,sunc,,С,1
09404,2018-03-09,-4,741,suncl,,В,1
09404,2018-03-10,-6,739,sunc,,Ш,0
09404,2018-03-11,-4,729,dull,snow,З,3
09404,2018-03-12,-9,737,suncl,,ЮВ,1
09404,2018-03-13,-12,746,dull,,З,3
09404,2018-03-14,-9,750,dull,,ЮЗ,4
09404,2018-03-15,-5,742,suncl,,ЮЗ,3
09404,2018-03-16,-4,737,dull,snow,З,4
09404,2018-03-17,-3,739,dull,snow,З,5
09404,2018-03-18,-10,750,sunc,,СВ,2
09404,2018-03-19,4,746,sunc,,Ю,3
09404,2018-03-20,10,736,sun,,Ю,6
09404,2018-03-21,-2,742,dull,,З,5
09404,2018-03-22,2,734,sun,,СВ,2
09404,2018-03-23,3,735,sunc,,З,1
09404,2018-03-24,8,729,suncl,,З,6
09404,2018-03-25,5,726,dull,rain,З,5
09404,2018-03-26,0,725,suncl,snow,В,1
09404,2018-03-27,-1,737,dull,,ЮЗ,4
09404,2018-03-28,2,738,dull,,ЮЗ,5
09404,2018-03-29,1,741,suncl,,З,4
09404,2018-03-30,3,737,sunc,,С,1
09404,2018-03-31,1,721,suncl,snow,ЮЗ,2
09404,2018-04-01,-4,737,suncl,,З,5
09404,2018-04-02,-6,747,suncl,,З,5
09404,2018-04-03,-2,745,dull,,Ю,4
09404,2018-04-04,2,743,dull,,С,2
09404,2018-04-05,-3,753,sunc,,З,4
09404,2018-04-06,-1,742,sunc,,Ю,6
09404,2018-04-07,4,737,sunc,,В,1
09404,2018-04-08,1,730,dull,snow,В,2
09404,2018-04-09,2,735,dull,,С,4
09404,2018-04-10,2,739,suncl,,СВ,2
09404,2018-04-11,5,740,sunc,,СЗ,1
09404,2018-04-12,7,743,sunc,,Ю,2
09404,2018-04-13,8,743,dull,,ЮЗ,4
09404,2018-04-14,12,734,sun,,Ю,6
09404,2018-04-15,3,730,dull,,Ю,1
09404,2018-04-16,6,734,dull,,ЮЗ,4
09404,2018-04-17,10,730,sunc,,ЮВ,3
09404,2018-04-18,3,731,sunc,,З,7
09404,2018-04-19,2,738,suncl,snow,З,4
09404,2018-04-20,3,743,suncl,,З,3
09404,2018-04-21,9,743,sun,,ЮЗ,3
09404,2018-04-22,15,740,dull,,Ю,5
09404,2018-04-23,17,734,sunc,,З,6
09404,2018-04-24,2,737,dull,snow,СВ,4
09404,2018-04-25,,,,,,
09404,2018-04-26,11,737,dull,,ЮЗ,4
09404,2018-04-27,9,736,dull,,З,6
09404,2018-04-28,9,740,dull,,СЗ,4
09404,2018-04-29,8,742,suncl,,З,3
09404,2018-04-30,12,743,suncl,,ЮЗ,3
09404,2018-05-01,16,739,sun,,Ю,6
09404,2018-05-02,22,731,sun,,Ю,3
09404,2018-05-03,9,736,dull,,С,2
09404,2018-05-04,9,735,sunc,,СЗ,5
09404,2018-05-05,8,737,suncl,,Ю,1
09404,2018-05-06,7,728,suncl,rain,Ю,4
09404,2018-05-07,7,737,sun,,С,2
09404,2018-05-08,8,741,dull,,ЮЗ,3
09404,2018-05-09,14,734,suncl,,Ю,6
09404,2018-05-10,8,740,suncl,,ЮВ,2
09404,2018-05-11,9,739,dull,,З,4
09404,2018-05-12,13,728,sunc,,ЮВ,5
09404,2018-05-13,13,719,dull,,ЮВ,1
09404,2018-05-14,10,728,suncl,,З,2
09404,2018-05-15,15,732,suncl,,ЮЗ,4
09404,2018-05-16,12,732,dull,,В,2
09404,2018-05-17,14,734,suncl,,ЮЗ,4
09404,2018-05-18,9,733,dull,,ЮЗ,4
09404,2018-05-19,9,737,dull,,З,3
09404,2018-05-20,13,734,sunc,,В,2
09404,2018-05-21,3,736,dull,rain,ЮЗ,4
09404,2018-05-22,7,724,suncl,,В,1
09404,2018-05-23,11,719,dull,,Ю,3
09404,2018-05-24,15,729,dull,,Ю,3
09404,2018-05-25,12,737,suncl,,С,6
09404,2018-05-26,9,735,dull,rain,ЮЗ,4
09404,2018-05-27,20,735,sun,,Ю,4
09404,2018-05-28,29,731,suncl,,Ю,5
09404,2018-05-29,26,734,sun,,С,2
09404,2018-05-30,22,735,suncl,,С,1
09404,2018-05-31,24,733,sunc,,С,1
09404,2018-06-01,26,731,sun,,ЮЗ,1
09404,2018-06-02,14,735,dull,rain,З,5
09404,2018-06-03,16,737,suncl,,ЮВ,3
09404,2018-06-04,18,733,suncl,,СВ,3
09404,2018-06-05,21,737,suncl,,СЗ,4
09404,2018-06-06,16,742,suncl,rain,Ю,2
09404,2018-06-07,22,740,dull,,З,3
09404,2018-06-08,24,734,sunc,,СВ,2
09404,2018-06-09,24,731,sunc,,СВ,1
09404,2018-06-10,20,731,suncl,,СВ,1
09404,2018-06-11,24,731,suncl,,Ю,3
09404,2018-06-12,27,731,suncl,,СВ,1
09404,2018-06-13,27,733,sunc,,В,2
09404,2018-06-14,24,734,sunc,,СВ,4
09404,2018-06-15,23,734,sunc,,СВ,6
09404,2018-06-16,24,734,sunc,,СВ,5
09404,2018-06-17,21,734,dull,,Ю,1
09404,2018-06-18,25,736,dull,,ЮВ,2
09404,2018-06-19,28,734,suncl,,Ю,2
09404,2018-06-20,31,730,sunc,,В,2
09404,2018-06-21,30,728,sunc,,З,2
09404,2018-06-22,26,731,sunc,,З,4
09404,2018-06-23,23,733,dull,storm,СЗ,3
09404,2018-06-24,26,731,suncl,,СВ,2
09404,2018-06-25,27,732,dull,,С,5
09404,2018-06-26,32,734,sunc,,З,1
09404,2018-06-27,27,731,sunc,storm,З,1
09404,2018-06-28,30,731,suncl,,Ю,1
09404,2018-06-29,25,730,dull,,СВ,4
09404,2018-06-30,24,731,suncl,,СВ,2
09404,2018-07-01,28,734,suncl,,СВ,4
09404,2018-07-02,29,730,suncl,,В,4
09404,2018-07-03,31,724,dull,,С,2
09404,2018-07-04,17,725,dull,rain,ЮЗ,4
09404,2018-07-05,21,732,dull,,З,3
09404,2018-07-06,12,737,dull,rain,З,1
09404,2018-07-07,19,737,suncl,,В,2
09404,2018-07-08,12,737,dull,rain,С,3
09404,2018-07-09,12,734,dull,,С,2
09404,2018-07-10,16,737,dull,,З,1
09404,2018-07-11,19,734,dull,,С,3
09404,2018-07-12,19,728,dull,,СЗ,2
09404,2018-07-13,20,731,dull,,Ш,0
09404,2018-07-14,26,731,suncl,,В,2
09404,2018-07-15,26,730,suncl,,З,2
09404,2018-07-16,18,733,dull,,С,2
09404,2018-07-17,17,735,dull,,СВ,4
09404,2018-07-18,21,735,dull,,СВ,6
09404,2018-07-19,26,731,sun,,СВ,2
09404,2018-07-20,28,727,sun,,С,1
09404,2018-07-21,13,728,dull,rain,СЗ,5
09404,2018-07-22,10,737,dull,,З,1
09404,2018-07-23,13,735,dull,,С,2
09404,2018-07-24,19,731,sun,,В,2
09404,2018-07-25,15,727,dull,rain,ЮЗ,1
09404,2018-07-26,16,728,dull,,З,1
09404,2018-07-27,17,733,dull,,ЮЗ,3
09404,2018-07-28,20,734,sunc,,СЗ,4
09404,2018-07-29,19,736,suncl,,СЗ,2
09404,2018-07-30,15,731,dull,,Ю,1
09404,2018-07-31,17,737,sunc,,ЮЗ,5
